,tweets,len,ID,Date,Source,Likes,RTs
1666,"Best wishes to the hardworking Chief Minister of Nagaland, Mr. @Neiphiu_Rio. One of the senior most politicians fro… https://t.co/IQMW1c5Dcy",140,1.06155E+18,11-11-18 9:43,Twitter for iPhone,12630,2345
1667,Making Kashi cleaner and healthier through sewerage projects which will have a long-term impact on the city and sur… https://t.co/00cZX1DHd3,140,1.06153E+18,11-11-18 8:01,Twitter Web Client,33978,7705
1668,"In a major boost to port-led development and harnessing our Jal Shakti for India's growth, an inland waterways term… https://t.co/isRQ3p30am",140,1.06153E+18,11-11-18 7:59,Twitter Web Client,12044,3172
1669,"With the inauguration of the Babatpur Airport highway, coming to Varanasi just got easier. Have a look at the photo… https://t.co/9yY4OB5KIn",140,1.06153E+18,11-11-18 7:55,Twitter Web Client,19930,5353
1670,"One of the projects I will be inaugurating in Kashi tomorrow is the Varanasi Ring Road Phase 1, which will be a sou… https://t.co/q3CUPmeUxU",140,1.06153E+18,11-11-18 7:50,Twitter Web Client,14904,3707
1671,I have had the honour of paying tributes at the Neuve-Chapelle Memorial in France and at the memorial in Israel's H… https://t.co/Kr9HN1Us9C,140,1.06145E+18,11-11-18 2:50,Twitter for iPhone,8420,1960
1672,India remembers our brave soldiers who fought in WW-1 This was a war in which India was not directly involved yet o… https://t.co/YoxzLGzoE4,140,1.06145E+18,11-11-18 2:40,Twitter for iPhone,7757,2093
1673,"Today, as we mark one hundred years since the end of the horrific First World War, we reiterate our commitment towa… https://t.co/XkNdOHtmQl",140,1.06145E+18,11-11-18 2:39,Twitter for iPhone,12150,2541
1674,"Remembering Acharya JB Kripalani and Maulana Abul Kalam Azad on their birth anniversaries. 

Two exemplary personal… https://t.co/K1hbWNJ3hI",140,1.06145E+18,11-11-18 2:34,Twitter for iPhone,14504,2954
1675,"Always a delight to meet Pranab Da. 

Went to his residence, exchanged Diwali greetings and wishes for the festive… https://t.co/zX67EHrxxL",139,1.06127E+18,10-11-18 15:04,Twitter Web Client,21007,3488
1676,"On the 12th of this month, I look forward to being in Kashi to inaugurate development projects that will have a tra… https://t.co/GzR6KLk1lA",140,1.06127E+18,10-11-18 15:00,Twitter Web Client,15385,3788
1677,"A major infrastructure project, which will enhance 'Ease of Living' for the people of Varanasi. https://t.co/dpawafUlv4",119,1.06127E+18,10-11-18 14:59,Twitter Web Client,9899,2391
1678,Kashi has blessed me with unparalleled affection. Am doing everything possible to transform the ancient city and st… https://t.co/oi7emMF6d4,140,1.06127E+18,10-11-18 14:58,Twitter Web Client,11065,2941
1679,Thank you for the kind words. https://t.co/BOyE3GXEDu,53,1.06127E+18,10-11-18 14:58,Twitter Web Client,7382,1316
1680,Ofcourse I did! https://t.co/v2vjIDqgtl,39,1.06127E+18,10-11-18 14:58,Twitter Web Client,4694,966
1681,Very thoughtful of you. https://t.co/zGvdGXlRe7,47,1.06127E+18,10-11-18 14:57,Twitter Web Client,6134,1191
1682,"छत्तीसगढ़ को काम करने वाली सरकार चाहिए।

भाजपा की सरकार ने 15 साल तक छत्तीसगढ़ का सिर्फ और सिर्फ विकास किया, अर्थव्… https://t.co/u0coBWRaut",140,1.06091E+18,09-11-18 14:55,Twitter Media Studio,17756,3912
1683,"Urban Maoists live in big cities, lead comfortable lives but they wreck the lives of those living in rural areas.… https://t.co/RZWakv1z3g",138,1.06091E+18,09-11-18 14:54,Twitter Media Studio,10877,3657
1684,"Congress leaves no opportunity to mock our tribal brothers and sisters. 

Congress makes fun of tribal culture, the… https://t.co/AjvhB5IFEI",140,1.06091E+18,09-11-18 14:53,Twitter Media Studio,13764,3208
1685,"Over the last 4 years, the team of the NDA Government at the Centre and the @drramansingh Ji Government has diligen… https://t.co/atQaO78Q9k",140,1.06091E+18,09-11-18 14:53,Twitter Media Studio,6869,1859
1686,It was Atal Ji who saw that the development of Chhattisgarh was not getting enough attention when it was in MP. Hen… https://t.co/2hDX4qSdhv,140,1.06091E+18,09-11-18 14:51,Twitter Media Studio,8998,2309
1687,जगदलपुर की विशाल जनसभा की कुछ तस्वीरें। https://t.co/6VafaYeVIq,63,1.06091E+18,09-11-18 14:49,Twitter Web Client,10208,2158
1688,Chhattisgarh supports @BJP4India! Addressing a massive rally in Jagdalpur. Watch. https://t.co/xblKA9ND8u,105,1.0608E+18,09-11-18 7:47,Periscope,12722,3013
1689,"देवभूमि उत्तराखंड के स्थापना दिवस की राज्य के लोगों को हार्दिक शुभकामनाएं। प्रकृति, प्रगति और समृद्ध संस्कृति की अन… https://t.co/8xgjDWbrMa",140,1.06073E+18,09-11-18 2:55,Twitter for iPhone,21874,3895
1690,"Looking forward to addressing a rally in Jagdalpur. 

BJP has assiduously served the people of Chhattisgarh for the… https://t.co/Tewi5ln3Wn",140,1.06071E+18,09-11-18 1:36,Twitter for iPhone,8929,1954
1691,"भाई दूज के पावन पर्व की सभी देशवासियों को बहुत-बहुत बधाई।

Greetings to you all on the special occasion of Bhai Doo… https://t.co/tkJ6LR1F3i",140,1.06071E+18,09-11-18 1:33,Twitter for iPhone,36700,5885
1692,Called on the Honourable Vice President Shri @MVenkaiahNaidu Ji and conveyed greetings for the festive season.… https://t.co/t5HGeZMywN,135,1.06045E+18,08-11-18 8:15,Twitter for iPhone,13914,2013
1693,Went to Advani Ji’s residence and wished him on his birthday. https://t.co/4We9Tp8Qui,85,1.06044E+18,08-11-18 8:12,Twitter for iPhone,33620,5520
1694,"Shri LK Advani Ji’s impact on Indian politics is immense. Selflessly and diligently, he built the @BJP4India and wo… https://t.co/ctX862uoWk",140,1.06037E+18,08-11-18 2:56,Twitter for iPhone,29320,5215
1695,Best wishes to Shri LK Advani Ji on his birthday. Advani Ji’s contribution towards India’s development is monumenta… https://t.co/KHMWFhADDz,140,1.06037E+18,08-11-18 2:55,Twitter for iPhone,15963,3186
1696,"New Year greetings to all Gujaratis. 

May the coming year lead to the fulfilment of all your aspirations. May ever… https://t.co/OhgDBApJbx",140,1.06035E+18,08-11-18 1:58,Twitter for iPhone,24445,4338
1697,સૌ ગુજરાતીઓને નવા વર્ષની અંતઃકરણ પૂર્વક શુભેચ્છાઓ! પ્રકાશનું પર્વ દીપોત્સવ જીવનને તેજોમય કરીને ઉન્નત કરે છે. નવપ્રા… https://t.co/bqr6PtGKCH,140,1.06035E+18,08-11-18 1:57,Twitter for iPhone,16499,3156
1698,A unique gesture by the @UN on Diwali! Happy to see this. https://t.co/0vLEn4gwnn,81,1.06018E+18,07-11-18 14:26,Twitter Web Client,20168,4675
1699,"On the banks of the pristine Bhagirathi river, praying to Maa Bhagirathi. 

Felt extremely blessed. https://t.co/uz2PEPYYbx",123,1.06012E+18,07-11-18 10:39,Twitter Web Client,35606,6370
1700,"Dear PM @netanyahu, as promised yesterday, here are some glimpses of how I celebrated Diwali.

I went to the magnif… https://t.co/coN8JvxZ8f",140,1.06012E+18,07-11-18 10:35,Twitter Web Client,20533,4826
1701,"Thank you for the splendid Diwali wishes, Your Highness Sheikh Mohammed bin Rashid Al Maktoum. 

Wishing you a Happ… https://t.co/MxSvhyndET",140,1.06012E+18,07-11-18 10:30,Twitter Web Client,11820,2636
1702,صاحب السمو الشيخ محمد بن راشد @HHShkMohd أشكركم على تهنئتكم الرائعة بمناسبة عيد الديوالي، أبادل سموكم التهنئة وأتمن… https://t.co/wQPr8PMEoz,140,1.06012E+18,07-11-18 10:29,Twitter Web Client,11511,2667
1703,"बाबा केदारनाथ के दर्शन का सौभाग्य पाकर अभिभूत हूं। 

मैंने महादेव से देश की निरंतर प्रगति और सभी देशवासियों के सुख,… https://t.co/snMOYdWc0V",140,1.06009E+18,07-11-18 8:49,Twitter for iPhone,45378,8155
1704,"While interacting with Army and @ITBP_official Jawans in Harsil, spoke about the numerous steps being taken by the… https://t.co/AKgAyiyEgU",139,1.06005E+18,07-11-18 5:59,Twitter for iPhone,21472,4850
1705,"Celebrated Diwali with our valorous Army and @ITBP_official personnel at Harsil in Uttarakhand. 

India is immensel… https://t.co/wI7K6WBXeV",140,1.06005E+18,07-11-18 5:56,Twitter for iPhone,28826,6721
1706,"दीपावली की सभी देशवासियों को हार्दिक बधाई। मेरी कामना है कि प्रकाश का यह पावन पर्व सबके जीवन में सुख, शांति एवं समृ… https://t.co/I7SPu5SBnH",140,1.05998E+18,07-11-18 1:22,Twitter for iPhone,58170,11442
1707,"Bibi, my friend, thank you so much for the Diwali wishes. 

Every year, I visit our border areas and surprise our t… https://t.co/BBPmlOnDd6",140,1.05984E+18,06-11-18 16:19,Twitter for iPhone,29314,7434
1708,"ביבי, חבר יקר שלי.
תודה רבה על הברכות לרגל חג הדיבאלי.

כל שנה ביום דיבאלי , אני מבקר באזורי הגבול ומפתיע את החיילי… https://t.co/RnQv4FUCqL",140,1.05984E+18,06-11-18 16:18,Twitter for iPhone,22755,5828
1709,It is very satisfying when initiatives of the Government are able to transform lives of the poor and marginalised. https://t.co/s0VCRXIxaK,138,1.05981E+18,06-11-18 14:09,Twitter Web Client,6537,1400
1710,"Best wishes for this festive season to you too. 

Thanks for your kind words. https://t.co/9uuBUq6j8q",101,1.05981E+18,06-11-18 14:08,Twitter Web Client,4155,911
1711,"Social media is a wonderful platform, where I get to interact and see the creativity of people. https://t.co/cIzwtUmMC0",119,1.05981E+18,06-11-18 14:07,Twitter Web Client,5383,1139
1712,Commendable volunteering effort! My best wishes. https://t.co/XL5hdTULe2,72,1.05981E+18,06-11-18 14:07,Twitter Web Client,7564,1464
1713,Ayodhya and South Korea have an ancient link. This link forms the cornerstone of historical and civilisational bond… https://t.co/kHwkLTcZ8u,140,1.0598E+18,06-11-18 13:10,Twitter Web Client,12969,3226
1714,"It is a matter of immense joy and pride that Mrs. Kim Jung-sook, First Lady of the Republic of Korea visited Ayodhy… https://t.co/75T4F1AAB6",140,1.0598E+18,06-11-18 13:10,Twitter Web Client,11764,3248
1715,아요디아와 한국은 오랜 인연을 맺고 있습니다. 이는 인도와 한국의 유구한 문명의 유대를 형성하는 주춧돌이 되어왔습니다. @moonriver365 https://t.co/OTeofk2QCu,104,1.05979E+18,06-11-18 13:07,Twitter Web Client,5686,1758
1716,대한민국 영부인 김정숙 여사님의 아요디야 방문은 저희에게 큰 기쁨이자 자랑입니다. 인도 전통옷을 입으신 모습 또한 그러합니다. 이러한 여사님께 인도 국민들은 깊이 감사드립니다. https://t.co/qgSR7S4E9I,122,1.05979E+18,06-11-18 13:03,Twitter Web Client,8686,2470
1717,"Donate to @BJP4India and support the Party in the various initiatives towards building a New India. 

Your contribu… https://t.co/oe6TAbjUlN",140,1.05945E+18,05-11-18 14:27,Twitter Media Studio,16457,4101
1718,"Had a great meeting with Mrs. Kim Jung-sook, First Lady of the Republic of Korea. 

We had fruitful discussions on… https://t.co/oTSZ8Ta3G1",139,1.05945E+18,05-11-18 14:24,Twitter Web Client,8880,2193
1719,This is wonderful. Her passion towards women empowerment is laudatory. Best wishes to her. https://t.co/D9YiNO3xxf,114,1.05945E+18,05-11-18 14:23,Twitter Web Client,11723,3024
1720,"Ayushman Bharat shows that the poor can get quality healthcare. 

Happy to see poor people benefitting from the sch… https://t.co/VLqGV5L4Au",140,1.05945E+18,05-11-18 14:22,Twitter Web Client,5250,1328
1721,Well said. https://t.co/KOtz0xpDJC,34,1.05945E+18,05-11-18 14:22,Twitter Web Client,3534,848
1722,Glad you feel so about Ayushman Bharat. https://t.co/RDKsjHGWkd,63,1.05945E+18,05-11-18 14:22,Twitter Web Client,3806,942
1723,"Our Armed Forces are brave and determined to protect the nation. 

We are doing everything possible to support them… https://t.co/PMTpk3CkGL",140,1.05945E+18,05-11-18 14:21,Twitter Web Client,5110,1261
1724,"We are guided by this Mantra:

राष्ट्र रक्षा समं पुण्यं,
राष्ट्र रक्षा समं व्रतम्,
राष्ट्र रक्षा समं यज्ञो,
दृष्टो… https://t.co/E8QYpAzw2B",139,1.05936E+18,05-11-18 8:32,Twitter Web Client,44137,10541
